CustomerID,InteractionID,InteractionDate,Platform,InteractionType,Sentiment
cc69a111-0b82-4061-98f7-317b2ce823bd,112a427c-5ec8-4c13-97ee-e8cfcce3c672,,Instagram,Share,Negative
c12ab95c-d42d-4e32-ae97-95faef364e52,6aca3feb-3c28-4895-a101-708fac0fa03a,,Twitter,Share,Negative
1e9e7dcb-e612-46d3-bae6-0c2f47fa0220,e9cf9df4-6f59-4e47-83c0-ec77f1fc34fb,,Twitter,Share,Positive
9eb78179-6de7-4c67-b04b-709c40f5ce01,f41e5d51-6f10-4dd1-81e9-d2b532a57a3f,,Instagram,Comment,Very Negative
f8df7ba1-4e72-441f-b5fb-40b84666e1fd,a68e9871-ccd1-4128-ba55-95ea62ce538c,,Facebook,Share,Negative
6a178ba8-e3a4-4458-8f8e-8e47314d1af2,5ef20963-9132-4825-9679-5d847ae48c83,,Twitter,Share,Neutral
841fd92c-2c00-4beb-b870-76df175c4398,06529586-e140-41a8-93de-6755e8ecd628,,Twitter,Comment,Positive
78fec206-bd61-4111-8a5b-6c450b8e4268,7287970b-6146-4d98-ab7b-6e5e75ff654f,,Instagram,Comment,Negative
983068c4-0f6c-4969-96a3-c4de81e494e7,38d5bf13-757a-4a2c-b237-3dc4616cc215,,Twitter,Like,Positive
6fc9f0ec-7c57-48d3-a613-e717798ddf39,a52f9fc1-a74c-4e03-adf3-05ae9fa103f2,,Facebook,Share,Negative
f381038c-b3ed-4561-84b1-0f60d4afb6c9,a5d17841-efe2-4b48-b274-f1c08e30379c,,Facebook,Comment,Positive
13c73f2c-056e-40c6-a61f-97d5790c504a,9c0bfc2e-9166-4f78-b9e4-4df18bc0a0c0,,Twitter,Share,Positive
4a5db138-8b0c-45dd-b686-0f90edd42c3d,705dbefc-b2b2-4d9b-9854-7e5d0738a09e,,Twitter,Share,Negative
567e8154-f199-4535-b9fe-ce9cdb311901,3bef7b8c-c397-496c-9114-e6898d21c0c8,,Instagram,Share,Positive
86cfcf4a-7f33-4bf6-aee3-4a2a12ac76c0,85620da3-f25c-4e78-b92c-a9fd13533a09,,Facebook,Comment,Negative
b8749ac7-628a-4fc6-81f4-8fd885fcca3c,f249ffd9-ae76-40fe-8d03-02fa37b924b2,,Facebook,Like,Negative
f48f4ea8-77e4-49bb-b32b-216e6c278c07,384f76b8-adcf-44aa-9624-27cb3ab19ca1,,Facebook,Comment,Negative
54f75d68-a8d8-4790-b65b-8937fd8f561b,51e34277-0d03-40e5-bea5-f89578880c44,,Facebook,Share,Neutral
9b8c33cc-4121-4fad-82ee-fb5fa49b1b74,a26fc6e6-cedc-4fc8-a281-999cb22fab9a,,Facebook,Like,Positive
5304fc02-34ca-4162-9284-3b42e90f3bce,7ceda3dd-d221-4340-8f43-3fc51fd0ed92,,Facebook,Comment,Neutral
b1160da2-67a2-4ac3-a338-06f960278e02,79aa752d-6000-4c7e-b542-08110a6ebec1,,Facebook,Comment,Negative
ea8aa9a1-7a06-4c9d-be6d-e8f856d49e1f,88e9db98-d5b5-45a1-924e-0d36ae18def6,,Facebook,Like,Negative
f0b50780-920a-4030-b0ef-b9789bb689d3,cc91b8fc-2efb-4f41-aa0d-157a5fa8dac6,,Instagram,Comment,Negative
07ea2879-d2f9-49ab-935b-d5d2e21ca816,0080cf40-71eb-46bd-9be7-34fbfc662e33,,Instagram,Comment,Positive
f5b15ef5-1301-4e8f-b2c8-9f7bcef998d8,d175ba9a-c13c-4b51-9d52-836783fa6df1,,Facebook,Like,Neutral
e8a5fdb8-fcd9-450c-9635-e376266c8bcf,3d37f1e5-21f1-47dd-9cc4-b3a0a219e4a2,,Facebook,Share,Neutral
e2678aa5-6131-49ab-b2b4-fa51e46c7784,1621c673-818d-4ad9-839d-8a5093f53e61,,Twitter,Comment,Positive
47e7acf4-444d-452f-bdc9-b1b7e180f9f0,fb055752-bf0d-42e7-b775-9e37fff8747a,,Facebook,Share,Neutral
f770e561-feaf-49f5-8a33-7dae0e80cb43,957bad7b-04c1-4d60-bb6a-8ec7ab791670,2024-01-22,Instagram,Share,Positive
3992dc40-20ac-47a9-b735-ea72c8ae772b,157f057f-01a1-4d1a-b443-a7de8c872c28,,Twitter,Share,Neutral
567e8154-f199-4535-b9fe-ce9cdb311901,42c12b5d-e7e5-4296-96fc-090b4acb05f6,,Instagram,Like,Neutral
42f52b1e-bedb-4294-8039-7b08c1be1662,bb2968ac-a33b-4f0c-b24b-9b60ecbf4de5,,Twitter,Like,Negative
073c6562-9889-4347-9102-98422192068a,a746426f-922b-4abb-9f3b-49bef44ff83a,,Twitter,Like,Negative
b0f6482c-2895-48e5-b17d-76f51f537dec,6076ba2d-7382-4340-bba8-cf30002324b0,,Instagram,Share,Positive
06f2803b-2c2a-4d62-87dc-927ae28bdd5a,89ce34f6-b47a-4ae0-bb6b-f74885d812bd,,Twitter,Like,Positive
14845984-5bef-45d5-9c6a-daf55f287206,bb0b298e-9f4c-453e-b91a-f175a634a8ab,,Facebook,Like,Neutral
850477f1-54e9-42b2-aa69-329bdb1198a0,2957ba05-b1ee-4048-91af-9414bd6c00fd,,Twitter,Share,Neutral
64531be0-1043-4a93-84c9-a3fee938661a,2e3cff14-4e96-4a82-aea9-ff5f9f9fddc7,,Twitter,Like,Positive
72622d98-45f7-4977-b6b9-052494b2d929,b22516cf-7fc2-4c77-b4fa-9110481c6eda,,Facebook,Share,Neutral
3c0eae54-dde8-4291-95d3-f8dfb98c475a,bcf05a02-635b-41f8-a5d2-70894d2c9edc,,Facebook,Comment,Negative
c3547dd4-61cc-495c-a7a2-b103bbae3835,c1a3629b-a85a-4e7c-ab51-6b5157379d76,,Twitter,Comment,Positive
03d5404d-aa72-4d9d-b49b-562036780b34,ae3ffd1d-bb89-431d-86e4-34ec63c9a4b4,2024-05-09,Instagram,Share,Positive
2a61ddd6-e8be-4d46-923e-3a7bc0bf905c,a898d934-8bd2-4387-9e6f-2c69f156e7aa,,Twitter,Share,Negative
ec5770ea-d47e-4872-8e74-3c77c1fe8b3c,e893e636-91fd-46d5-b952-f06ecb75d9bb,,Facebook,Share,Negative
78a89caa-958f-4eb6-850c-88f70736f76b,03f07ebb-d91f-47b7-8b25-2c2b786d6d4c,2024-05-31,Twitter,Share,Negative
ba3f79ad-b3ab-47e5-8803-22cb4ea8cf13,f8036e48-f700-4d5f-9eba-50f970f60e04,,Facebook,Comment,Negative
25feddf4-42a5-47b9-8b95-ba74f0c0ea9b,15279dd8-a3af-4701-8775-6f3e3013ee71,,Instagram,Comment,Positive
7ad2f808-14ec-407a-9485-a0a140891701,f6b626fd-46b6-4b69-93a1-e837ad0fc31f,,Instagram,Like,Negative
b5045ac9-31cb-45e4-b43e-73581751c807,92f405dc-81ca-4bc8-9e4d-1ca644669ca2,,Instagram,Comment,Neutral
b085f94e-216f-4455-a560-f3c1c660869e,7cc65059-3490-4694-97db-a137855c55c1,,Facebook,Share,Positive
291b8d92-ed74-401a-a002-c9663056e74c,2e084e41-9907-46bd-b617-d75a208f351a,,Twitter,Like,Negative
e1787f8a-3681-477f-92bc-c76f56f14bc3,e61b7c96-1cae-478b-8451-1677026788ab,,Instagram,Comment,Positive
40f5a5dd-a46f-4a5e-8c0f-fe04389ddec8,ab0052d8-a0f0-4f9f-96d6-c0d67f1a9f3c,,Instagram,Share,Negative
9bd23b55-cbc0-4082-ae18-916ea8895c07,3cf01374-ae02-4c35-a284-0b1141b3b42c,,Instagram,Comment,Negative
f2b87137-d105-4036-88fa-d0f0713ca516,4b7c99b0-31d5-4006-991c-fc252c184d6f,,Twitter,Like,Neutral
36656b2c-c7ad-4c3e-b2f3-c9d7beb78aec,ada514e9-2528-451a-89ad-f26523fe0982,,Facebook,Like,Neutral
270506ea-c72f-4926-a9f4-e29ea53adb9f,41597eea-7003-45e3-8065-03aa90b5aa67,,Instagram,Comment,Positive
41515dfb-2748-4294-af0e-530898e03af9,621c177c-0c36-4a34-a0b5-1f94affd106c,,Instagram,Comment,Neutral
9d25a4c2-9323-4df8-ab97-dbfdc89c7ee6,3eaa4034-96fd-4218-9d6a-e7f64f95b767,,Instagram,Comment,Neutral
aa53dc4d-35a6-45a2-9ffb-f83d25cf0e60,f3439e98-9699-4ba2-b6d9-9f3ff1bed910,,Facebook,Like,Negative
8895020d-182f-4965-b790-0e11ba1063c9,75a4fe84-1bbb-4f6f-b36a-74e9879a53b1,,Twitter,Like,Negative
bd6137f7-c1cf-4ee2-be20-19982a7ffc8c,91e1501d-711f-4561-8df3-6d81f730940d,,Twitter,Comment,Positive
30dc519a-a52c-465c-8678-8110e7bd13ed,81954d27-b597-422e-aa1d-e3a9686d2535,,Facebook,Share,Positive
bbd7722e-a596-4d09-bfc2-444058f373b4,2310fa72-7ac3-4ffb-9157-c7aec4e959f8,,Twitter,Share,Positive
892d4069-6d8d-492f-b5f9-cfc329ee9e78,73cff97d-2836-4437-968f-4b71b1a2b52d,,Twitter,Share,Negative
ec3f29fb-a953-405c-81f5-397eed71a76f,e0b2e898-1c3f-42f7-80de-3d2864f56d4c,,Instagram,Comment,Positive
34878e84-afed-4cb1-a969-08a070c6be85,97a7fcad-84d5-43ee-ac71-ca7a59616ef6,,Instagram,Share,Negative
1f31b312-f00d-46ba-a83b-586ebeabc72c,abb406e9-d0e2-42a3-b274-9f3261d29e85,,Twitter,Share,Neutral
3225bbb4-c47c-44b8-aea8-6cca20b50892,5826ef78-5b4e-4fe7-b164-6473b508f1a2,,Twitter,Comment,Neutral
8d8fe8bd-2009-4a15-be37-83dba3cef447,3a6c9a4f-af39-4c1a-a79d-44e539376c61,,Facebook,Share,Very Negative
e9064093-cd0c-4797-9e90-d12bd96061c7,7dd3be5b-df17-44ce-9b07-a4109b72e414,,Facebook,Share,Positive
7be6d71b-02f8-4b79-af40-2cfd25692d9f,604a0466-b72d-48f4-82a7-4de30fd969ce,,Twitter,Comment,Negative
03d6d674-5310-4a05-ab0b-8cfedc46a1ab,bfaa9449-7975-4a58-8aa0-aeed770f11ea,,Twitter,Share,Negative
8af27e3e-6225-43a1-b3b5-9a838531c97c,e8a1c79e-262e-4ec7-bb03-94fb3eef9524,,Facebook,Share,Neutral
551a4700-bea6-4596-b371-48c0ee1b5bf0,31a4ca82-02ab-4ae7-8de1-1e0319e6dccc,,Twitter,Like,Positive
e1d35dea-3cdb-4d0a-b5c2-3084869420af,cbf47c4a-7834-4ead-b16d-0c11f4274710,,Facebook,Like,Positive
409d7d69-e0b1-4493-8b23-100fb9518966,1692d876-9bc4-4038-b402-bb3bb5425683,,Facebook,Comment,Positive
30c722ab-be73-43a8-80bb-545ce0e564b3,2e11fd02-e7af-4a8b-a49d-c0ddc61a7496,,Facebook,Like,Positive
577fcc56-95dc-443a-9289-d12614f5cea3,6aa66790-7673-4228-ad3a-fd05442b2e91,,Facebook,Like,Neutral
25283b2b-4273-48ea-b92c-fa8866f06d97,61759a9e-06b2-4c52-af1f-ce5c729e1d58,,Facebook,Share,Positive
c3ee84bb-f586-4e4f-9d43-48af820faf03,46299ba6-ca1a-4601-960d-1954acbc8eab,,Facebook,Comment,Neutral
d2bf7d5a-7734-4e7d-bbc4-8d0b9c4c883c,e97f671a-40b5-4aff-8a89-dfdf28ac54fa,,Instagram,Like,Negative
c53ec9f0-64b5-4425-bbb0-3eea90241a18,d32b68cf-d58c-4a47-a1a0-6ad189b2e7f8,,Instagram,Share,Very Negative
1cc636ba-e6ea-44c6-a056-0de95dce9831,4de53875-f5e5-4ab2-9027-0fce3977ed07,,Instagram,Like,Neutral
4de89717-0180-4856-9895-30818a271462,81e54247-4523-4f2b-bf71-ef590303f4b3,,Facebook,Comment,Negative
acf47c33-118a-4844-84f5-6c5834568e66,8de428c6-6b2c-475f-9012-b679aabaf1a4,,Twitter,Share,Negative
181df381-a7e6-4382-9d05-df46b8cd042c,88c149c2-7271-4e80-8a6b-25e9636531f5,,Twitter,Like,Neutral
6cd5d668-396c-4e82-97ae-a8bb7fa1d010,aabe4c6a-7f02-43c1-86ee-4366514a7586,,Facebook,Comment,Neutral
7fa1d4e1-e465-4d23-82c8-c096f58fb5ed,9370b1ee-0caa-4142-83db-d3964ca04da5,,Facebook,Share,Very Negative
b94a126b-755e-4ee1-91f6-c5f86ceef780,ee5c5764-7be7-45bc-be85-58dedd5ae873,,Instagram,Like,Neutral
6bdf083a-ab78-4720-8cdd-1adf010ef2ed,44004afc-1a04-42ae-8114-e6ef9455b36e,,Instagram,Like,Negative
24b043e8-6fca-4d86-95a8-837e0ca09072,41e9bf4f-55a9-44fc-bdb6-266c3afdeb4b,,Facebook,Share,Neutral
c7712686-3e9b-49d5-a673-e7d480d04ea8,732593df-e908-43bf-99ba-f12947952f18,,Instagram,Like,Neutral
7e3256b2-49d1-419e-a30c-8504f446e64e,fb5d1e14-f7b6-42d8-9580-44d0e74856fa,,Twitter,Share,Neutral
9c52add6-d6da-42b9-be78-9a5d2d771aec,8642c52e-8a6a-4b77-835a-2122ed9d7891,,Twitter,Share,Positive
4631b6c9-4f98-4c82-9a40-21976450d667,6d382836-faef-404b-83f1-2ff3209a3e6e,,Facebook,Comment,Negative
7f010694-f12b-402f-bd02-6afa18b0fae1,ec672079-e66d-47d2-b579-64679f8f6f6d,,Twitter,Like,Positive
0ad25f2c-6c04-4af7-8672-475375387a4d,627facb0-7612-4c1f-ac6c-aeba0950e101,,Instagram,Like,Positive
7d10a376-a72d-4cfc-aafe-9378487151b2,54e00ade-cc6d-4be6-b1c3-a56f02c7a406,,Facebook,Like,Neutral
2da3a384-4f08-4048-871b-a1acfe7d7c59,990e2a70-1e1f-45e3-8aee-0c4ce974cc40,,Twitter,Comment,Neutral
b82ee981-f4ba-49e3-95de-49084a33db20,0db83254-08d2-48a2-a84d-244415c15a90,,Instagram,Share,Negative
0340d565-36b4-4d28-9619-7899512b31b8,aa434088-2e4d-4120-909b-6c1c2984cda7,,Instagram,Share,Negative
2ad0193d-7aa5-4bb6-9da7-05e401230a74,bb42b160-527a-40be-8bee-d48472289747,,Facebook,Comment,Negative
e91f7528-96a8-4286-877f-3e8b25000a74,cf6a5f7f-0ba3-4731-a4c7-a2dea3e3a14a,,Instagram,Like,Negative
f3fa82c6-4086-4756-96f8-eff3ea337f59,8fa09680-8db3-41c2-9c12-2956fcc3b9cf,,Instagram,Comment,Negative
fd35b6b4-ad1c-49cc-9c34-8c2d696f38e2,912ec5b7-df83-4553-904c-c97b6b22c2d5,,Instagram,Share,Negative
56c37202-e78e-43ed-b919-ddb5da658d63,b06e2ee2-9802-4452-bbec-7f955bcd9799,,Twitter,Comment,Negative
92012350-c38f-4911-987b-6c574e4826b7,3e519f0b-3860-442e-93ad-375257c26d1c,,Twitter,Comment,Neutral
f3f8dda4-749f-4890-b326-8d71bc938f73,95234a84-6671-4bbf-b795-1eb3b3e6b596,,Facebook,Like,Negative
0835b6e3-f10e-4a8d-8d11-e64445faed2f,a0cb57d2-10b4-481c-acab-fe096632c4a4,,Twitter,Share,Neutral
544dda6b-7d2f-445c-90d9-caeccac0e548,1c6e6907-fccb-4f99-b996-b690523efada,,Twitter,Share,Neutral
c3547dd4-61cc-495c-a7a2-b103bbae3835,1a2f57a8-468c-4543-b148-fddff9d454ea,,Twitter,Comment,Neutral
1aae80b1-13e4-41df-b430-4a94d5416bd4,662214b4-6ed9-46a5-a21e-961061235f09,,Twitter,Like,Neutral
1559b55b-9653-4992-90d5-8819bd5466ef,f998a3cc-f7ae-4413-8bb8-252305b6381b,,Instagram,Like,Neutral
ab125c81-4129-466b-a8a4-f127fa73e694,a0b64af4-bf36-4b66-8a12-9e4fba48eb79,,Instagram,Like,Positive
df8efbc2-afb8-4036-b764-ec5d26891ca3,50a28c39-f64c-4d0c-be44-0d4ffdc6367e,,Twitter,Comment,Positive
7cd96f82-4bad-4efd-a6aa-d6098dff001e,5dcedf24-a308-41ad-926f-a8bf5424d7d1,,Twitter,Share,Negative
a60e0cb6-7b43-44f2-956a-16caae372e9f,37ce93d2-27b5-478f-808c-3095cae7fae1,,Twitter,Comment,Very Negative
b779c476-9543-44ef-b23e-72fd407bb706,439da2b5-83ce-4bb9-9848-697f476e9a35,,Facebook,Comment,Positive
9f5559c7-88ea-44e2-b7f4-39d44a8eba60,d74a90c2-8ffa-4388-b264-ce05da500c2f,,Facebook,Like,Positive
b92224a4-fa0d-4e99-ab1a-9f76360a4e33,ddc780d7-d5f9-4e5c-be79-7c33bb726823,,Twitter,Comment,Neutral
c5440e19-6474-40f0-9306-f4d590035241,0a5ba885-59fc-4edf-981f-4ce2f133dcc7,2023-12-25,Twitter,Share,Positive
56f11a95-76f1-4a97-b38f-db1dc95da1ed,3d04353d-79b2-4a07-9cb4-1816c3240862,,Twitter,Share,Neutral
322d552c-3a57-48dc-bfff-7804e35ab734,aff1422d-f459-450b-bdd9-8186e3d5e295,,Instagram,Share,Negative
aa5eea4b-c948-41f4-9285-229a470002aa,4071df8c-c3eb-4109-937f-c179ec67e099,,Instagram,Comment,Negative
5dfe3352-ee78-4510-a968-9aba1dd940a2,4aac0d8c-4b1f-48b4-815c-5422df89ae2a,,Facebook,Like,Neutral
db686608-4e73-4a34-8018-95f212c2361e,1c364d70-03cf-4784-99bc-8d7e95c114df,,Facebook,Share,Positive
3d8408ab-60f2-465f-a112-d6b7747c4a4a,848b19b0-0aa7-45c1-91a8-6a97ae25fbfc,,Instagram,Like,Neutral
c448b2f5-80a5-4fde-8144-8bea32bc3618,b972b4c5-9825-4505-99d8-03b6a4c758d0,,Instagram,Comment,Negative
e6f38640-260c-4c82-bb98-1a5ad730365e,2a23d3d9-2ecd-401a-861d-8ba7cc1b0c14,,Facebook,Like,Negative
ae276db2-f801-4593-a6cb-911b98ecf4e4,46e1d629-802d-468e-b4ac-524c3e8e9b8f,,Twitter,Share,Positive
ef43348f-ca24-4768-9ff8-49d61372c266,8f167087-fd92-4fe1-acb3-a1d3bbc0c28f,,Twitter,Share,Neutral
d386662a-c1e2-4d7b-b6fc-ac6a9fbe4850,fac6b665-077c-4786-9759-45f03d32becb,,Twitter,Like,Neutral
f7df3c81-3e6b-43c8-ae1c-c7b51cfcf21a,24792e3a-793c-4b7c-95b6-8f11b782e93d,,Facebook,Comment,Positive
f6db05bc-e9ff-454c-983c-fc4a7fd13323,ac1403c9-3824-4021-990c-38070ce9faee,,Facebook,Share,Neutral
c948b688-1a1c-4d0d-828d-e130777f1fbd,96121159-a45a-4d89-9f7e-7cd1952f5782,,Facebook,Comment,Negative
c46acc0c-c5cd-426e-8955-d4a04d6ba4f7,27fbcf22-3504-4485-83d0-22e435847a2e,,Twitter,Like,Positive
6f822fa2-fe63-4c4b-9948-7ecbfe600173,3eead437-1159-40bb-8814-a8f405019be4,,Facebook,Comment,Negative
3794861b-66fe-4d3d-a796-fdbfb9eadd97,045ad3e4-28a5-4a26-a0c4-cb661bbd75b4,,Facebook,Share,Neutral
98ff8454-f7df-4193-a23a-34b23769aed2,c2a7eb87-3c3a-4389-b6da-10541d087cc7,,Facebook,Comment,Neutral
02b325b3-f763-47f0-8454-d8cb65fa1832,924aba39-ef98-4338-ab57-03a5889f3669,,Facebook,Share,Neutral
1223fb41-781f-4bbe-95ee-cfc4163ff736,d54f8481-5f54-46bd-b81b-a86c8f03f3ea,,Twitter,Share,Very Negative
25283b2b-4273-48ea-b92c-fa8866f06d97,88f8d779-69b7-469a-9884-924a9905b892,,Facebook,Like,Neutral
8036eeba-6f8a-4859-a21e-16f4c29cfa3d,afdb286d-df22-47e9-abae-1da0a3df7a2e,,Facebook,Like,Neutral
b91999f9-b7ed-4da4-a285-1dafae98e21d,7f4c1688-39ef-4c02-9f29-b652312113fb,,Twitter,Like,Positive
41515dfb-2748-4294-af0e-530898e03af9,07a21118-cd54-4388-af37-7d9fa963594c,,Twitter,Comment,Neutral
df5cdd30-cd21-4e24-850a-c77ef1aceeaf,faff8cee-e891-4844-b4b3-4ff3aa7d5802,,Instagram,Share,Neutral
fe652a6b-df5d-4a14-99e1-3d1bc3d4aba9,76a32c43-3bfa-4889-8983-0d01733327d7,,Twitter,Share,Neutral
3c0a3687-a1aa-421e-b671-9e4f859c56e4,2fa0ad63-5505-405e-a34b-248c596fc38c,,Instagram,Share,Negative
e428f752-7388-44dd-8461-13f18101a835,51544dc5-64ed-49ee-9472-33f12260e09d,,Facebook,Like,Positive
06177732-35a3-417b-9377-959d68b958b4,facbd1e4-abd3-4e17-b831-2818041d7303,,Facebook,Like,Negative
63876e8d-32f5-429a-aee2-dc871d3a2a70,a7930b03-c23d-4bd8-a5f5-5e191b603f5f,,Instagram,Comment,Neutral
937245e3-10c3-446d-ab02-f916fb556395,d1dc29e1-ebfc-46f8-8f52-609fe75b0253,,Facebook,Share,Positive
b05ce7b6-2285-4728-8601-6d75030a902f,80603a5e-979a-436e-aae9-c6a18754a8fa,,Instagram,Like,Neutral
fcb31c19-064e-4e81-b69f-16e8d8f3e737,df1a56fd-2ef3-4f02-86dd-764620cff692,,Facebook,Comment,Positive
a402018e-e30f-45e7-99db-a7e03ec94dcd,c2c56321-aa00-42b1-8082-c5fe347f22e3,,Instagram,Share,Neutral
a3167bf4-3e37-4b74-b60f-bed399191b75,f8beb0ae-3fd0-4be6-8e5a-b676faf22928,,Twitter,Comment,Very Positive
bf62da41-16fe-4fc3-8202-22bd3ac47c68,9bea00ba-b525-4b06-a01c-2b6bee3a9cf3,,Instagram,Comment,Positive
99fa724b-e2bd-4739-a204-3c94957fe3e8,6d9ba48d-bf94-45c9-a1ba-2470ee54af55,,Instagram,Share,Neutral
700a2326-efbc-4774-b564-0fe6ec9eb34b,78b549d1-5e13-435f-8859-e8331c7339ec,,Facebook,Share,Negative
d03df71d-b02e-4c1e-a2cc-79ebb353b530,b50ca803-f418-4ff0-981f-396eca3f99dd,,Facebook,Like,Positive
1d4e578b-738c-4913-84f4-b008488eab48,20cffec0-0b66-4494-a2a8-97d1d59964b7,,Instagram,Share,Neutral
30fbbfed-bf48-475b-8057-2f27f7c343af,1ac48ed8-65f6-4715-b54c-1fcce9a486e4,,Instagram,Share,Positive
da355e21-5fb0-4778-839f-50853e76b07b,ad79c705-d8d4-4bc7-b835-167660416a2e,,Facebook,Comment,Negative
aeba2f6d-bf7f-4a93-b947-4b5d03d6fa95,ea5423ba-1db2-4331-9667-c71a76ab8b8b,,Twitter,Share,Negative
3971a489-00e0-4673-a9b5-7b411d729996,67e62275-e4da-4a11-a406-a5aa3ef9e749,,Facebook,Comment,Negative
48ba61eb-1ce0-43ae-88ec-82a11872e1f3,1580da2d-0578-4a6d-8eb1-224dc284ebfd,,Twitter,Share,Neutral
b92224a4-fa0d-4e99-ab1a-9f76360a4e33,24212be6-9f10-4d83-a53a-5cc6bc1a6466,,Instagram,Like,Neutral
c3a5e86e-a74b-420e-b1e7-13bcbe6b71ac,0a2dd707-56ee-4998-9c04-8c15fc5d6159,,Facebook,Like,Positive
1afc1e60-be41-4f45-9ff1-73f28d0dbdc9,e7e17db5-dde3-4ce0-9ccf-26ad538a209f,,Instagram,Like,Negative
5dadaa1f-e9ec-489b-9fb3-722b7086c116,fcbbd5e2-bd72-4745-a6f7-75b2873ac762,,Facebook,Share,Positive
1c767217-8c99-4314-97d5-bab2476e4e11,6e483772-42e7-48df-9b57-4c22602e083b,,Instagram,Share,Positive
de765812-6f23-4059-94db-2805a34f44fd,62dc23b5-7277-4d24-a640-b08147f7f4e9,,Twitter,Comment,Negative
e492b3f7-f74b-4ac1-9d04-2cfc9d9afc43,351f2cdf-43e4-43a3-bada-25055ec88484,,Instagram,Share,Negative
4e2d8d82-8597-4dcb-85b6-c530f56d708a,0bff96d5-5986-415c-818f-db7d237cb055,,Twitter,Like,Negative
882f2271-7120-4805-a126-849b41837856,3c8dda7f-ed3b-483f-a21b-e5178467ea59,,Instagram,Share,Positive
c2c93273-8204-4385-8dd5-a277dc51989f,00f344eb-b8f6-4d26-aa74-097d5cc8ba43,,Facebook,Like,Negative
69c0971b-1c85-429a-aa61-496f9c0a4410,a73a5232-0e2e-49db-9ef0-aa827a8eb3b4,,Twitter,Share,Neutral
83daf4d4-0b79-4938-8936-0237e7de0653,95d805af-0318-42af-9e91-90bc1c7e074c,,Instagram,Comment,Negative
dc00bb3c-1afb-4a12-b61b-a2ddeef1e370,aac28f3f-7fda-4913-8d93-21159fef92b2,,Twitter,Comment,Very Positive
86d1b8e8-2777-45fa-83d1-b0d08dbbc476,c6192f25-2c86-4994-bddf-091ba57b8c39,,Facebook,Comment,Neutral
454e8612-79c8-4ef6-96d8-c369d6f50825,68e76327-f66a-4cf9-951b-35f4c0f88727,,Instagram,Like,Neutral
83daf4d4-0b79-4938-8936-0237e7de0653,83ca7aea-795f-400b-a604-62c18b21899f,,Twitter,Comment,Negative
c4dc94e9-3c8b-4dc4-b38b-7eb3c9aa9f00,694c773a-bfef-4d7c-a709-a00877eb1eb5,,Facebook,Comment,Positive
045ab4a7-5793-4f93-bb9a-8becd4e20422,689021d0-5770-4fbd-b5bb-a605d735bdc0,,Instagram,Share,Neutral
815eac55-eb0f-4ded-8f0b-20d0115996f6,e4bc85db-286e-4cf3-9ba0-a65a0fed952e,,Twitter,Share,Neutral
eeb74206-f6c8-4ebf-afa7-69d5bafd37fe,f0410f78-7440-40f3-9a59-ddb97315f733,,Twitter,Like,Negative
54b3556e-e480-41a2-9dcd-7da1d91655aa,f4d73390-28ff-4b7a-a4b5-4541216e52cd,,Facebook,Comment,Very Positive
0009fdd2-ae63-45ca-8d5b-d0ea98381f7b,26af70c2-acba-461c-95b8-8200de6b154a,,Instagram,Share,Positive
126a19e5-9bad-49df-a564-60ddf3c6afa6,750fd004-42b3-4495-8f66-ce264b133f76,,Twitter,Comment,Neutral
b791d365-bf14-43ae-9939-aabd2c982866,4b0ee561-22b5-4872-9e05-3f830129eea6,,Facebook,Comment,Neutral
31d58284-4bff-4b53-b5bd-f447e8518a5f,e36583c2-eef5-4820-95e4-534b632fe7f7,,Instagram,Like,Neutral
6ad843a9-9ca3-4835-a20c-6e81665594e6,46747c34-af13-4c3a-a5d2-a85555995d42,,Twitter,Like,Negative
e7e5e8fe-5fdd-43e6-92e1-5ea3e399486e,8c48a869-973f-4dde-9409-53bb0d727615,,Facebook,Share,Negative
831d1007-c7ab-40a1-80e5-b0a3ef1852a9,012cce11-7310-47e9-8dda-aa9e494ae089,,Instagram,Share,Negative
b22ea045-5ad5-47fd-a03a-6657307f82bf,e5089dc8-55ae-472d-81dc-39a155f02f10,,Instagram,Share,Neutral
a3ceaaae-d389-4f71-801f-182316d6b788,644f3777-b4f8-4c07-99a8-fb6f2a590017,,Twitter,Share,Positive
e36847ec-fbf2-4270-937c-a010c528fba4,045907ef-9e87-463e-aeb0-0945389a9aed,,Twitter,Comment,Negative
2bab13d7-b642-4ac3-88ba-1c026fce0836,6c2cb390-e3e3-4e60-8729-cf60ae6499c1,,Facebook,Like,Negative
5be78fe8-76f4-4e6f-8f63-551c6a35f380,86e7d9cc-1ea3-46d3-9274-64ac38a45cbe,,Facebook,Comment,Positive
e5b86db2-c53a-4804-a021-57846859196f,caee5d4c-d98d-4b7e-a2e1-de9fddd5dc3f,,Instagram,Comment,Positive
9b756f15-797c-4adf-b0cc-25d501a7e4fb,e898c697-07ff-4303-a4f2-ee9894516517,,Facebook,Like,Neutral
ab1b3b16-c910-4450-bf8a-8817de7019ee,c63d0fe1-6c13-4f0b-a076-94bb6720e10e,,Instagram,Comment,Negative
15d4ef39-45ae-443e-866c-ce025234f154,ed357cf0-c7a3-4393-a1c5-ce8d135fc704,,Facebook,Comment,Negative
b2859f73-c572-4bb7-90d7-51e5cc6747eb,ce62b230-72b8-4eaf-bf97-094d84c345ad,,Facebook,Comment,Positive
